Sales_ID,Movie_ID,Release_Date,domestic_box_office,international_box_office,worldwide_box_office,P_budget,Opening_weekend,Theatre_count
3944,,03 7 2008,71716,,,,,
3945,,10 16 2020,n/a,2776,2776,,,
3946,,08 31 2011,1834384,49285374,51119758,,,
3947,,12 2 2016,n/a,,,,,
3948,,11 3 2000,32148,,,,,
3949,,02 3 2017,n/a,56760,56760,,,
3950,,01 1 2016,n/a,796406,796406,,,
3951,,10 10 2014,n/a,11603941,11603941,,71078,3
3952,,05 29 2019,n/a,21795,21795,,,
3953,,11 2 2018,216303339,670614987,886918326,55000000,,
3954,,03 29 2019,n/a,8420,8420,,28871140,3522
3955,,04 8 2016,26755,130138,156893,,,
3956,,02 18 2000,16963963,11809674,28773637,9000000,9511,1
3957,,11 19 2021,n/a,704046,704046,,,
3958,,09 11 2015,n/a,,,,,
3959,,09 15 2021,n/a,130746,130746,,,
3960,,06 17 2016,n/a,7366,7366,,,
3961,,03 24 2017,n/a,,,,,
3962,,02 14 2007,n/a,,,,,
3963,,08 19 2003,45243,22471,67714,,,
3964,,02 26 2019,13553826,16464262,30018088,,34587,21
3965,,09 25 2018,5427591,22080000,27507591,,,
3966,,10 29 2021,9767647,31060201,40827848,,,
3967,,02 22 2019,n/a,4540085,4540085,,,
3968,,11 4 2016,n/a,2532057,2532057,,,
3969,,12 16 2016,n/a,14352012,14352012,,,
3970,,08 8 2019,n/a,11569,11569,,,
3971,,03 18 2016,n/a,11636849,11636849,,,
3972,,04 21 2012,n/a,17953383,17953383,,21311407,3922
3973,,03 17 2012,n/a,26324268,26324268,,,
3974,,12 12 2014,n/a,20014,20014,,,
3975,,08 31 2011,186410,,,,,
3976,,08 19 2016,n/a,43214,43214,,,
3977,,07 6 2012,1257892,26307892,27565784,,,
3978,,11 19 2021,n/a,5911,5911,,9509,2
3979,,05 3 2019,n/a,,,,,
3980,,10 10 2019,n/a,52087,52087,,,
3981,,02 26 2003,26272,,,,,
3982,,11 11 2016,n/a,2160,2160,,,
3983,,10 25 2002,1491083,565297,2056380,,,
3984,,11 28 2019,n/a,25331,25331,,51264,50
3985,,01 8 2016,n/a,644896,644896,,168500,398
3986,,02 3 2017,n/a,,,,,
3987,,01 20 2017,n/a,272241,272241,,,
3988,,04 7 2017,n/a,68145,68145,,,
3989,,02 21 2020,n/a,252251,252251,,,
3990,,10 14 2016,n/a,105868,105868,,,
3991,,12 9 2016,n/a,206792,206792,,,
3992,,06 3 2019,n/a,158759,158759,,,
3993,,07 11 2018,n/a,140737,140737,,,
3994,,11 30 2018,n/a,89119,89119,,,
3995,,03 18 2016,n/a,231227,231227,,,
3996,,10 11 2015,n/a,212853,212853,,,
3997,,04 6 2018,n/a,175858,175858,,,
3998,,01 26 2020,n/a,228474,228474,,,
3999,,06 20 2015,n/a,18424,18424,,,
4000,,01 18 2019,n/a,176217,176217,,4308,11
4001,,11 9 2018,n/a,129792,129792,,,
4002,,10 20 2017,n/a,117284,117284,,,
4003,,11 15 2019,n/a,115446,115446,,,
4004,,10 25 2019,n/a,103012,103012,,,
4005,,01 19 2018,n/a,251952,251952,,5132,2
4006,,01 31 2020,n/a,14386,14386,,,
4007,,11 7 2021,n/a,58586,58586,,,
4008,,02 23 2015,n/a,37389,37389,,,
4009,,03 2 2018,n/a,103155,103155,,,
4010,,04 5 2019,n/a,99614,99614,,,
4011,,12 21 2018,n/a,354373,354373,,,
4012,,12 1 2017,n/a,250744,250744,,,
4013,,12 18 2020,n/a,19228,19228,,,
4014,,12 16 2021,n/a,114276,114276,,,
4015,,03 10 2019,n/a,230092,230092,,,
4016,,11 10 2017,n/a,80510,80510,,6652996,2392
4017,,01 22 2016,n/a,251473,251473,,,
4018,,05 12 2017,n/a,4209726,4209726,,2425585,287
4019,,10 30 2020,n/a,12236,12236,,,
4020,,02 2 2018,n/a,111845,111845,,,
4021,,11 21 2008,114053579,213961450,328015029,150000000,,
4022,,04 2 2004,2380788,4121576,6502364,,,
4023,,02 9 2018,59329,,,,,
4024,,05 27 2005,14865,,,,,
4025,,01 18 2019,n/a,15496,15496,,,
4026,,10 14 2011,n/a,,,,21554,100
4027,,01 18 2008,n/a,,,,,
4028,,05 15 2015,450692,212880,663572,,,
4029,,12 13 2019,31762808,29641586,61404394,32000000,,
4030,,11 24 2017,820300,214517,1034817,,5724,12
4031,,09 13 2018,n/a,21606,21606,,,
4032,,09 28 2001,n/a,67832,67832,,,
4033,,12 10 2015,n/a,4873460,4873460,,,
4034,,12 14 2018,n/a,8664726,8664726,,,
4035,,12 11 2020,n/a,3798449,3798449,,,
4036,,08 4 2006,12671300,69405,12740705,8000000,338551,354
4037,,11 27 2012,n/a,,,,,
4038,,06 10 2021,n/a,150628,150628,,,
4039,,11 6 2007,35000,,,,,
4040,,07 31 2015,n/a,123733,123733,,2451,2
4041,,03 19 2004,2353728,6005992,8359720,20000000,,
4042,,10 23 2015,n/a,475846,475846,2000000,,
4043,,10 24 2001,7316658,1062195,8378853,10000000,,
4044,,11 2 2012,n/a,,,,,
4045,,08 7 2019,n/a,34518596,34518596,,,
4046,,11 19 2020,n/a,32341,32341,,,
4047,,06 20 2003,296181,,,,,
4048,,08 31 2018,n/a,180175,180175,,,
4049,,05 9 2019,n/a,,,,,
4050,,10 4 2019,n/a,52871,52871,,,
4051,,07 21 2021,n/a,157127,157127,,,
4052,,09 1 2017,n/a,1742212,1742212,,6022758,1818
4053,,02 29 2008,488393,,,,,
4054,,03 11 2011,25027,,,,,
4055,,07 31 2015,n/a,,,,3035618,2141
4056,,07 24 2015,n/a,,,,,
4057,,05 11 2012,21163,3006266,3027429,,,
4058,,04 12 2019,n/a,58642,58642,,,
4059,,10 28 2010,n/a,17218998,17218998,,,
4060,,02 4 2005,46752382,20440477,67192859,20000000,,
4061,,03 5 2021,4178620,12403,4191023,,134076,300
4062,,09 26 2008,60332,,,,,
4063,,04 23 2010,2618,,,,,
4064,,04 20 2012,n/a,725,725,,,
4065,,05 18 2018,68566296,22762167,91328463,10000000,,
4066,,10 27 2000,26421314,21300000,47721314,15000000,,
4067,,10 26 2018,n/a,38039,38039,,259999,80
4068,,04 25 2012,5549,,,,,
4069,,05 24 2019,22680962,2268808,24949770,6000000,,
4070,,05 2 2017,n/a,13422173,13422173,,,
4071,,03 11 2016,6896,,,,,
4072,,05 11 2018,166616,26904,193520,,,
4073,,10 2 2015,n/a,1733471,1733471,,,
4074,,09 5 2017,n/a,,,,,
4075,,09 6 2017,n/a,111921,111921,,,
4076,,01 15 2016,n/a,44923271,44923271,,,
4077,,02 16 2016,n/a,357712,357712,,,
4078,,01 19 2019,n/a,112306488,112306488,,,
4079,,06 14 2017,n/a,77072065,77072065,,,
4080,,06 30 2017,n/a,159029,159029,,,
4081,,10 6 2000,21172,,,,,
4082,,08 13 2015,n/a,19563,19563,,9880536,2960
4083,,02 18 2021,n/a,,,,,
4084,,11 30 2018,n/a,4618,4618,,,
4085,,01 18 2019,n/a,567837,567837,,13289,3
4086,,11 3 2006,128505958,132937284,261443242,18000000,,
4087,,08 6 2003,14769,,,,,
4088,,06 8 2018,n/a,50457,50457,,8317545,2603
4089,,04 15 2021,n/a,2796,2796,,,
4090,,03 23 2018,n/a,112392,112392,,96250,10
4091,,04 7 2017,n/a,355830,355830,,28688,24
4092,,04 13 2017,231346,8593527,8824873,7500000,,
4093,,06 6 2013,57475,80893,138368,,,
4094,,06 23 2000,103163,,,,,
4095,,09 17 2021,n/a,,,,,
4096,,03 4 2016,n/a,,,,,
4097,,01 22 2021,n/a,,,,8132,2
4098,,08 5 2021,n/a,,,,,
4099,,05 11 2018,n/a,,,,74177,5
4100,,02 17 2017,n/a,782,782,,5711,2
4101,,04 21 2016,13873211,11164532,25037743,,690,1
4102,,02 12 2016,n/a,5181032,5181032,,295009,5
4103,,12 8 2004,3430117,305852,3735969,,,
4104,,09 28 2001,14597,,,,,
4105,,11 18 2020,n/a,,,,,
4106,,03 4 2016,755153,1390611,2145764,,,
4107,,03 24 2017,n/a,3638,3638,,,
4108,,03 4 2016,n/a,1579,1579,,,
4109,,04 8 2011,25932762,10669297,36602059,,,
4110,,09 14 2018,n/a,1431283,1431283,,,
4111,,09 25 2015,n/a,1045868,1045868,,,
4112,,09 10 2014,1822,,,500000,,
4113,,12 12 2019,n/a,5989,5989,,70,1
4114,,02 10 2017,n/a,,,,,
4115,,03 1 2002,87074,,,,,
4116,,10 9 2015,259028,16755523,17014551,,1357243,816
4117,,02 18 2021,n/a,1988846,1988846,,10422,2
4118,,04 28 2000,1816792,,,,,
4119,,11 8 2019,n/a,5490,5490,,,
4120,,04 1 2017,n/a,,,,,
4121,,09 24 2020,n/a,18190,18190,,,
4122,,09 29 2017,n/a,14396860,14396860,,,
4123,,03 15 2017,n/a,2628374,2628374,,,
4124,,11 26 2020,n/a,,,,,
4125,,02 25 2021,n/a,75634,75634,,,
4126,,12 9 2016,n/a,58291,58291,,,
4127,,08 6 2008,4078607,737283,4815890,5000000,,
4128,,02 28 2014,n/a,,,,,
4129,,07 19 2019,n/a,,,,,
4130,,07 31 2015,32053,24373245,24405298,,,
4131,,05 5 2011,n/a,1263404,1263404,,785336,85
4132,,11 8 2013,56224,17793891,17850115,,,
4133,,04 14 2017,n/a,3433585,3433585,,,
4134,,07 10 2015,126150,194267,320417,,51167,33
4135,,11 17 2000,36805288,16620004,53425292,35000000,,
4136,,09 7 2001,8285,,,,,
4137,,06 26 2015,n/a,422630,422630,,,
4138,,06 22 2018,701828,53407,755235,,,
4139,,09 16 2009,n/a,,,,,
4140,,06 10 2016,n/a,31956249,31956249,,,
4141,,09 6 2013,n/a,210,210,,,
4142,,06 12 2020,n/a,368762,368762,,,
4143,,10 7 2020,n/a,1155316,1155316,,,
4144,,01 9 2013,724,83590,84314,,,
4145,,10 11 2002,21576018,36664469,58240487,3000000,,
4146,,12 3 2021,n/a,878291,878291,,,
4147,,10 22 2010,43710,,,,,
4148,,03 2 2010,256211,8405182,8661393,,,
4149,,02 20 2015,n/a,391735,391735,,,
4150,,07 23 2008,113662,1647281,1760943,,,
4151,,03 23 2007,220409,,,,,
4152,,11 2 2018,6788692,5073958,11862650,11000000,,
4153,,09 6 2019,n/a,,,,2791,3
4154,,02 6 2015,20441,19016,39457,,,
4155,,10 21 2011,n/a,,,,,
4156,,06 4 2010,28336,,,,,
4157,,03 27 2015,366474,3399299,3765773,,,
4158,,07 11 2014,25379975,31893074,57273049,4000000,,
4159,,03 24 2006,3127472,,,2900000,234259,165
4160,,07 1 2021,n/a,1068081,1068081,,1135440,393
4161,,06 16 2000,21799652,,,16000000,,
4162,,07 21 2006,27449,,,,,
4163,,10 21 2016,n/a,19240,19240,,,
4164,,12 8 2000,208076,,,,,
4165,,08 1 2003,50914,,,,,
4166,,03 28 2014,n/a,,,,4963,2
4167,,07 31 2020,n/a,,,,,
4168,,04 27 2001,144765,,,,,
4169,,09 6 2019,n/a,5105,5105,,13534,1
4170,,04 11 2008,113730,,,,,
4171,,09 15 2017,2133158,1088375,3221533,,,
4172,,12 26 2016,n/a,917,917,,,
4173,,05 6 2005,384982,,,,,
4174,,07 10 2009,60054530,78653997,138708527,42000000,,
4175,,09 11 2015,n/a,1467,1467,,22258,2
4176,,05 20 2016,n/a,557,557,,,
4177,,02 21 2020,12611536,6364941,18976477,10000000,,
4178,,02 1 2019,n/a,80745,80745,1660000,,
4179,,03 24 2017,n/a,19368,19368,,,
4180,,05 23 2018,n/a,38051,38051,,109043,36
4181,,03 23 2012,4876,97943,102819,,9738,2
4182,,11 24 2017,n/a,11338,11338,,,
4183,,04 13 2017,n/a,163259,163259,,24259,4
4184,,10 19 2018,n/a,,,,,
4185,,09 10 2010,113568,6698962,6812530,6750000,,
4186,,07 1 2016,n/a,1223663,1223663,,,
4187,,10 21 2016,n/a,861451,861451,,,
4188,,12 4 2016,132666,2810743,2943409,,,
4189,,05 9 2007,227064,,,,748,1
4190,,10 23 2015,n/a,1563,1563,,,
4191,,09 7 2012,353513,1969117,2322630,,,
4192,,05 6 2016,n/a,3209685,3209685,,,
4193,,02 13 2015,n/a,66290,66290,,,
4194,,01 28 2016,n/a,774969,774969,,,
4195,,11 18 2016,n/a,6618,6618,,73344,17
4196,,08 13 2019,n/a,739934,739934,,,
4197,,08 3 2007,10010209,15737014,25747223,,,
4198,,07 7 2017,n/a,9031,9031,,,
4199,,06 22 2012,237282182,317324350,554606532,185000000,11842,14
4200,,07 13 2012,n/a,88331372,88331372,,29245,3
4201,,08 4 2017,14105,,,,,
4202,,11 26 2020,n/a,662,662,,38594,12
4203,,01 18 2019,n/a,754959,754959,,,
4204,,10 10 2019,n/a,559369,559369,,,
4205,,07 8 2006,n/a,9069428,9069428,,9576057,3121
4206,,03 12 2021,n/a,5677186,5677186,,,
4207,,02 2 2018,n/a,826472,826472,,,
4208,,05 8 2015,n/a,,,,5385,1
4209,,09 27 2012,n/a,,,,,
4210,,10 6 2017,n/a,79208,79208,4000000,1559,1
4211,,09 7 2012,n/a,,,,,
4212,,11 5 2020,n/a,119881,119881,,,
4213,,05 10 2019,n/a,6584,6584,,,
4214,,02 16 2007,33000880,1457899,34458779,,,
4215,,05 11 2001,536465,746128,1282593,,33231,12
4216,,07 20 2018,n/a,1125230,1125230,,,
4217,,05 1 2009,1191,,,,34703397,3674
4218,,07 22 2020,n/a,,,,,
4219,,11 24 2010,427628,5576510,6004138,,,
4220,,12 17 2021,n/a,1110000,1110000,,,
4221,,09 30 2011,1481735,183057,1664792,,,
4222,,01 15 2016,n/a,717,717,,3133,1
4223,,07 5 2019,n/a,,,,,
4224,,11 16 2005,828699,,,,,
4225,,12 4 2013,6629,,,,,
4226,,10 10 2008,46060,,,,,
4227,,05 14 2004,12232382,279935,12512317,9000000,,
4228,,08 17 2018,n/a,,,,,
4229,,06 24 2016,4212,,,,9532425,3256
4230,,12 15 2006,930469,,,,41225,25
4231,,02 4 2021,n/a,118219,118219,,,
4232,,12 1 2017,n/a,,,,,
4233,,01 24 2003,n/a,,,,8787,3
4234,,04 19 2019,n/a,31925,31925,,,
4235,,05 11 2018,46840590,4644792,51485382,6000000,,
4236,,12 3 2004,n/a,2646,2646,,589155,651
4237,,02 12 2021,n/a,122945,122945,,,
4238,,11 19 2021,n/a,9260,9260,,,
4239,,07 9 2020,n/a,380445,380445,,388769,9
4240,,06 3 2016,n/a,4773,4773,,,
4241,,07 26 2013,n/a,,,,,
4242,,10 9 2015,n/a,595195,595195,,,
4243,,04 2 2010,115592,,,15000,,
4244,,03 2 2012,n/a,1961193,1961193,,,
4245,,04 17 2019,40713082,8518592,49231674,14000000,,
4246,,05 7 2014,n/a,,,,,
4247,,06 1 2018,37109,3206203,3243312,,2693,10
4248,,04 2 2010,267281,,,,,
4249,,10 13 2017,489322,4379141,4868463,,,
4250,,03 28 2014,88100,74239,162339,,,
4251,,11 30 2017,n/a,289527,289527,,,
4252,,04 19 2019,n/a,9144,9144,,,
4253,,11 11 2016,n/a,615277,615277,,,
4254,,01 23 2016,n/a,,,,,
4255,,05 31 2019,n/a,1368,1368,,,
4256,,10 19 2018,n/a,,,,,
4257,,08 9 2019,4376820,,,10000000,6330,1
4258,,08 27 2015,56744,,,,,
4259,,11 17 2021,n/a,1627,1627,,27665,8
4260,,10 21 2016,n/a,14039310,14039310,,,
4261,,03 31 2006,2075743,2168253,4243996,450000,,
4262,,06 20 2008,1094998,2743488,3838486,2500000,,
4263,,04 25 2014,20396829,53024395,73421224,28000000,123403419,4103
4264,,01 24 2019,n/a,,,,,
4265,,02 11 2005,6601079,18667961,25269040,7000000,,
4266,,06 10 2011,501360,3659927,4161287,,,
4267,,06 8 2001,419414,,,,,
4268,,03 25 2016,n/a,338873,338873,,,
4269,,08 20 2015,n/a,25130000,25130000,,,
4270,,01 9 2009,58715510,56434914,115150424,30000000,,
4271,,07 25 2008,6432256,7000000,13432256,,44213073,3897
4272,,05 13 2011,169211718,120420305,289632023,32500000,11413,1
4273,,10 16 2015,72313754,90184584,162498338,40000000,,
4274,,02 16 2007,82234139,55750649,137984788,25000000,,
4275,,11 12 2004,40203020,223691531,263894551,50000000,,
4276,,09 16 2016,24139805,183158578,207298383,35000000,,
4277,,04 13 2001,71500556,206401817,277902373,25000000,,
4278,,09 25 2009,33745,,,,15150,1
4279,,04 6 2001,852206,,,1000000,,
4280,,12 13 2017,n/a,,,90000000,,
4281,,08 27 2004,77888,,,,,
4282,,04 22 2019,n/a,,,,,
4283,,09 17 2009,4444637,12775454,17220091,8500000,,
4284,,08 20 2004,933637,1748963,2682600,,,
4285,,05 24 2019,17259427,15924215,33183642,7000000,,
4286,,01 31 2014,n/a,,,,,
4287,,04 23 2021,n/a,,,,,
4288,,08 26 2011,229653,,,11000000,187281,5
4289,,07 28 2017,515765,149418,665183,,,
4290,,01 19 2018,n/a,5154515,5154515,,,
4291,,03 10 2017,n/a,2125810,2125810,,,
4292,,10 27 2017,32059,,,,,
4293,,08 25 2000,68353550,22100000,90453550,10000000,,
4294,,08 7 2019,4809800,8181581,12991381,,,
4295,,08 6 2021,13375,,,,,
4296,,03 7 2003,132675402,32000000,164675402,20000000,,
4297,,08 26 2016,n/a,101580,101580,,,
4298,,09 28 2012,4975,,,,,
4299,,03 23 2018,n/a,133151,133151,,2198,2
4300,,06 2 2017,n/a,225122,225122,,,
4301,,08 23 2019,7136342,285716,7422058,,,
4302,,09 20 2019,37127,36912,74039,,,
4303,,06 22 2012,9329,,,,,
4304,,10 22 2021,n/a,,,,,
4305,,10 11 2013,27595,,,,,
4306,,06 11 2004,353580,38138,391718,,36997,12
4307,,06 28 2019,n/a,9721,9721,,,
4308,,06 19 2020,n/a,20897,20897,,,
4309,,08 6 2010,8979,,,,,
4310,,05 20 2005,n/a,98896,98896,,,
4311,,01 20 2016,n/a,508647,508647,,,
4312,,06 1 2017,n/a,76217,76217,,,
4313,,04 8 2016,n/a,18616,18616,,7878,1
4314,,12 9 2005,83043761,93937102,176980863,13900000,,
4315,,07 19 2013,n/a,1212304,1212304,,,
4316,,02 2 2018,n/a,647891,647891,,,
4317,,10 5 2007,n/a,,,,63357,3
4318,,09 8 2006,251775,,,,,
4319,,01 18 2013,19701164,17413813,37114977,35000000,,
4320,,10 29 2021,n/a,,,,,
4321,,07 23 2021,n/a,,,,,
4322,,06 22 2007,956919,987231,1944150,,,
4323,,08 5 2005,13744960,27000000,40744960,10000000,,
4324,,09 11 2009,50076,,,,,
4325,,04 10 2015,n/a,3471,3471,15000000,1453,10
4326,,08 14 2020,n/a,69141,69141,,,
4327,,09 29 2006,29185,,,,,
4328,,07 20 2018,n/a,,,,,
4329,,10 11 2016,n/a,,,,,
4330,,01 8 2016,n/a,424,424,,19065,10
4331,,01 17 2020,n/a,370,370,,,
4332,,10 9 2009,104979,2598783,2703762,230000,,
4333,,07 12 2017,n/a,,,,,
4334,,11 4 2015,38322743,23753398,62076141,11000000,,
4335,,12 1 2015,n/a,,,500000,,
4336,,09 21 2012,8418,,,,,
4337,,10 19 2012,219407,,,,,
4338,,10 21 2005,138267,,,,,
4339,,05 11 2007,458232,,,8000000,,
4340,,03 5 2010,27163593,12069640,39233233,17000000,1158017,765
4341,,11 9 2018,n/a,17194,17194,,,
4342,,06 25 2020,n/a,,,,,
4343,,07 20 2001,450594,27099,477693,12000000,,
4344,,10 24 2003,85336277,165061521,250397798,,1844,4
4345,,09 9 2016,n/a,,,,280,1
4346,,11 5 2004,79315,,,,,
4347,,09 6 2019,n/a,8574,8574,,,
4348,,09 2 2016,n/a,4632334,4632334,,,
4349,,02 18 2011,19722,,,,2620183,532
4350,,04 24 2015,478595,,,1900000,,
4351,,08 14 2015,656688,17200000,17856688,13000000,,
4352,,12 4 2009,28544157,16499713,45043870,26000000,,
4353,,03 13 2009,153148,,,,,
4354,,01 22 2021,n/a,104744,104744,,,
4355,,08 27 2004,3270,,,,5550,1
4356,,05 13 2011,n/a,,,,,
4357,,06 15 2018,n/a,201769,201769,,50,1
4358,,07 28 2006,45082,,,,,
4359,,12 24 2015,n/a,3697220,3697220,,,
4360,,02 14 2020,n/a,,,,3249242,2202
4361,,10 11 2002,27362712,952560,28315272,8000000,,
4362,,04 29 2016,n/a,3645,3645,,,
4363,,02 25 2000,3077,,,,,
4364,,05 23 2003,242704995,241763613,484468608,81000000,1150000,900
4365,,11 25 2010,n/a,,,,,
4366,,12 24 2015,n/a,3378311,3378311,,,
4367,,02 8 2019,n/a,1502589,1502589,,1056,1
4368,,11 17 2021,n/a,,,,6572,1
4369,,09 13 2019,n/a,88367,88367,,,
4370,,10 20 2020,n/a,,,,,
4371,,05 18 2018,n/a,8169,8169,,,
4372,,01 8 2010,8927,,,,,
4373,,10 20 2017,n/a,573695,573695,,,
4374,,07 10 2015,8870,,,,,
4375,,01 25 2019,n/a,6587004,6587004,,,
4376,,08 7 2015,n/a,4430000,4430000,,32111,3
4377,,11 21 2017,n/a,1164932,1164932,,,
4378,,11 5 2021,n/a,5630000,5630000,,,
4379,,11 4 2016,n/a,54903,54903,,,
4380,,01 10 2008,n/a,6645631,6645631,,,
4381,,12 17 2021,n/a,10000,10000,,,
4382,,05 19 2017,n/a,1039439,1039439,,,
4383,,09 25 2021,n/a,620000,620000,,,
4384,,09 13 2019,n/a,16145,16145,,,
4385,,03 6 2021,n/a,90000,90000,,18745,2
4386,,08 16 2019,36205,147887,184092,,,
4387,,11 5 2021,n/a,258,258,,,
4388,,09 19 2003,1239183,253712,1492895,1000000,,
4389,,01 27 2006,145382,,,1600000,,
4390,,08 24 2001,5002310,,,13000000,1402822,1554
4391,,09 6 2006,36089,,,,,
4392,,06 17 2011,4036175,487797,4523972,,,
4393,,08 13 2021,n/a,648870,648870,,7140,1
4394,,09 27 2019,n/a,,,,13023,3
4395,,09 9 2011,2529395,,,10000000,,
4396,,04 8 2021,n/a,204850,204850,,,
4397,,06 29 2018,n/a,1620601,1620601,,,
4398,,08 9 2002,6739,,,,,
4399,,08 17 2007,13871,,,,612363,146
4400,,08 5 2016,n/a,,,,12760,1
4401,,01 27 2017,292662,109911139,110203801,,,
4402,,03 20 2019,n/a,,,,,
4403,,03 24 2000,10281,,,,,
4404,,04 22 2016,n/a,4622802,4622802,,6812,4
4405,,11 20 2020,405904,467255,873159,,,
4406,,07 1 2016,n/a,,,,,
4407,,10 8 2010,68353,18395,86748,,13710825,3520
4408,,05 26 2017,123445,220038,343483,,,
4409,,11 30 2020,n/a,,,,,
4410,,01 11 2019,n/a,,,,,
4411,,11 14 2012,n/a,,,,,
4412,,07 25 2003,353743,1415233,1768976,15000000,,
4413,,02 14 2020,29118,,,,,
4414,,05 25 2007,7006708,1296287,8302995,4000000,,
4415,,09 27 2017,3423,20144,23567,,60886,4
4416,,03 14 2003,19084280,10112664,29196944,,,
4417,,12 8 2006,n/a,47158,47158,,2372,1
4418,,07 9 2020,n/a,164118,164118,,,
4419,,10 8 2020,n/a,371405,371405,,,
4420,,06 3 2011,4000,,,,,
4421,,09 18 2015,n/a,134245,134245,,,
4422,,06 18 2020,n/a,1675,1675,,,
4423,,10 23 2020,n/a,130050,130050,,,
4424,,10 17 2019,n/a,56426,56426,,,
4425,,05 28 2004,311431,17467,328898,,17768,2
4426,,10 2 2020,n/a,358871,358871,,,
4427,,01 7 2000,203548,,,,191530,135
4428,,10 9 2015,n/a,71022,71022,,,
4429,,04 8 2021,n/a,2874,2874,,,
4430,,04 1 2021,n/a,17424,17424,,2702430,1618
4431,,12 8 2017,n/a,153930,153930,,,
4432,,02 1 2013,9489829,13108140,22597969,55000000,46451,3
4433,,10 29 2021,n/a,,,,,
4434,,04 16 2003,23010607,3911885,26922492,52000000,,
4435,,10 26 2018,11257,,,,,
4436,,04 21 2006,5800,,,,,
4437,,03 30 2012,3483795,,,,,
4438,,07 13 2001,881824,500000,1381824,2100000,8566,2
4439,,07 9 2020,n/a,31624,31624,,,
4440,,08 17 2017,n/a,16943484,16943484,,185165,36
4441,,10 25 2019,n/a,575199,575199,,,
4442,,07 21 2017,n/a,13651,13651,,,
4443,,07 22 2021,n/a,85303,85303,,,
4444,,12 21 2018,127195589,338000000,465195589,102000000,,
4445,,02 2 2012,n/a,27482633,27482633,,,
4446,,12 2 2021,n/a,1073604,1073604,,,
4447,,08 6 2019,n/a,153565,153565,,,
4448,,11 15 2018,n/a,9881954,9881954,,,
4449,,04 21 2017,n/a,29409,29409,,,
4450,,03 3 2018,n/a,2374727,2374727,,,
4451,,02 11 2016,n/a,428219,428219,,,
4452,,02 6 2003,n/a,,,,,
4453,,02 19 2016,n/a,10147,10147,,87274,21
4454,,10 27 2017,n/a,,,,1841007,1509
4455,,09 30 2011,n/a,,,,,
4456,,05 27 2005,932509,6943548,7876057,,,
4457,,11 19 2021,n/a,180365,180365,,,
4458,,11 11 2005,10093,,,,,
4459,,09 11 2019,n/a,53952,53952,,,
4460,,10 17 2017,n/a,10910056,10910056,,,
4461,,07 22 2020,n/a,171174,171174,,,
4462,,05 5 2017,18440,1994,20434,,,
4463,,02 28 2020,139270,311740,451010,,14202323,2246
4464,,11 10 2017,n/a,,,,,
4465,,01 19 2012,n/a,22852811,22852811,,4797,1
4466,,10 21 2016,n/a,780412,780412,,,
4467,,09 24 2010,1044143,20226147,21270290,1987650,35028301,3525
4468,,09 9 2011,4833,1502973,1507806,,14925,8
4469,,06 30 2000,39036,,,,,
4470,,11 24 2010,39440655,51112020,90552675,55000000,,
4471,,03 3 2017,n/a,,,,,
4472,,05 20 2009,51672,,,,2649,1
4473,,07 20 2012,1109276,,,225000,,
4474,,08 23 2019,n/a,20192,20192,,8571785,2927
4475,,09 12 2008,60355347,107812451,168167798,37000000,,
4476,,10 28 2016,n/a,19923,19923,,,
4477,,12 9 2016,n/a,,,,,
4478,,01 5 2018,n/a,1144435,1144435,,,
4479,,06 21 2019,n/a,,,8000000,,
4480,,02 9 2007,n/a,,,,34058,3
4481,,06 6 2014,n/a,,,,,
4482,,03 18 2016,3289,,,,,
4483,,10 25 2019,n/a,,,,,
4484,,07 26 2012,n/a,13879,13879,,,
4485,,03 1 2019,n/a,2701,2701,,,
4486,,01 14 2011,n/a,,,,,
4487,,10 30 2015,13651946,23114347,36766293,20000000,,
4488,,10 2 2020,n/a,370826,370826,,44050,3
4489,,11 24 2017,n/a,127225,127225,,,
4490,,06 6 2014,n/a,,,,,
4491,,04 20 2018,n/a,,,,,
4492,,07 22 2016,2129768,93569875,95699643,,,
4493,,01 25 2019,n/a,100,100,,2798229,1710
4494,,02 19 2016,1741889,2843504,4585393,,,
4495,,11 2 2007,60910,24663578,24724488,,,
4496,,08 20 2004,176610,,,,,
4497,,08 25 2017,n/a,42,42,,,
4498,,01 11 2019,n/a,113615,113615,,,
4499,,04 28 2017,73121,,,,26510140,3384
4500,,06 3 2005,n/a,,,,,
4501,,07 25 2008,106100,,,,10352512,2719
4502,,07 5 2019,n/a,11675,11675,,263412,40
4503,,02 9 2018,285169,,,,,
4504,,07 7 2000,2205627,303717,2509344,1200000,1304,1
4505,,09 6 2013,n/a,,,,,
4506,,07 11 2019,n/a,901315,901315,,,
4507,,07 23 2021,n/a,255957,255957,,,
4508,,10 5 2012,73000,31706,104706,,,
4509,,09 4 2015,n/a,6037,6037,,,
4510,,03 30 2001,2161,,,,,
4511,,10 20 2017,n/a,492189,492189,,16776390,3024
4512,,02 27 2015,17503,,,180000,,
4513,,12 8 2018,n/a,,,,1514278,846
4514,,06 4 2021,n/a,326915,326915,,,
4515,,08 10 2018,178471,,,,,
4516,,03 6 2015,14591,,,,,
4517,,02 14 2012,5860,,,,,
4518,,10 25 2002,1802,,,,,
4519,,10 2 2015,n/a,10986,10986,,,
4520,,10 28 2016,n/a,,,,138014,510
4521,,12 5 2014,n/a,,,,,
