Award_ID;Movie_ID;Title;Award
1760;1760;Cassandra's Dream;
1761;1761;Cast Away;#63BestMovieof2000 , #17MostDiscussedMovieof2000 , #13MostSharedMovieof2000
1762;1762;Casting JonBenét;
1763;1763;Castle in the Ground;
1764;1764;Casuistry: The Art of Killing a Cat;
1765;1765;Cat Run;
1766;1766;Catch a Fire;
1767;1767;Catch and Release;#93MostSharedMovieof2007
1768;1768;Catch Me Daddy;
1769;1769;Catch Me If You Can;#58BestMovieof2002 , #10MostDiscussedMovieof2002 , #13MostSharedMovieof2002
1770;1770;Catch That Kid;
1771;1771;Catching Out;
1772;1772;Caterina va in città;
1773;1773;Caterpillar;#77BestMovieof2011
1774;1774;Catfight;
1775;1775;Catfish;#100MostDiscussedMovieof2010
1776;1776;Catfish in Black Bean Sauce;
1777;1777;Cats;#28MostDiscussedMovieof2019
1778;1778;Cats & Dogs;#78MostDiscussedMovieof2001 , #69MostSharedMovieof2001
1779;1779;Cats & Dogs: The Revenge of Kitty Galore;
1780;1780;Catwoman;#31MostDiscussedMovieof2004 , #32MostSharedMovieof2004
1781;1781;Caucus;
1782;1782;Caught in the Web;
1783;1783;Cave of Forgotten Dreams;#12BestMovieof2011
1784;1784;Caveat;
1785;1785;Cavemen;
1786;1786;Cavite;
1787;1787;CBGB;
1788;1788;Cecil B. DeMented;
1789;1789;Cedar Rapids;
1790;1790;Celebration;#91BestMovieof2019
1791;1791;Celeste and Jesse Forever;
1792;1792;Cell;
1793;1793;Cellular;#96MostDiscussedMovieof2004
1794;1794;Celsius 41.11: The Temperature at Which the Brain... Begins to Die;
1795;1795;Cemetery of Splendor;#17BestMovieof2016
1796;1796;Censor;
1797;1797;Censored Voices;
1798;1798;Center Stage;
1799;1799;Centigrade;
1800;1800;Central Intelligence;#71MostDiscussedMovieof2016 , #82MostSharedMovieof2016
1801;1801;Centurion;#70MostSharedMovieof2010
1802;1802;Ceremony;
1803;1803;Certain Women;#45BestMovieof2016
1804;1804;Certifiably Jonathan;
1805;1805;Certified Copy;#28BestMovieof2011
1806;1806;Cesar Chavez;
1807;1807;Cet amour-là;
1808;1808;Chéri;
1809;1809;Chagall-Malevich;
1810;1810;Chain;
1811;1811;Chain Camera;
1812;1812;Chained for Life;#90BestMovieof2019
1813;1813;Chalk;
1814;1814;Chalk;
1815;1815;Champs;
1816;1816;Chander Pahar (Mountains Of The Moon);
1817;1817;Chandni Chowk to China;#63MostSharedMovieof2009
1818;1818;Change of Plans (Le code a changé);
1819;1819;Changeling;#68MostDiscussedMovieof2008 , #77MostSharedMovieof2008
1820;1820;Changing Lanes;#70MostDiscussedMovieof2002
1821;1821;Changing the Game;
1822;1822;Changing Times;
1823;1823;Chaos;#14MostSharedMovieof2005
1824;1824;Chaos;#31BestMovieof2003
1825;1825;Chaos Theory;
1826;1826;Chaos Walking;#74MostDiscussedMovieof2021
1827;1827;Chappaquiddick;#69MostSharedMovieof2018
1828;1828;Chappie;#14MostDiscussedMovieof2015
1829;1829;Chapter 27;
1830;1830;Charlatan;
1831;1831;Charlie and the Chocolate Factory;#89BestMovieof2005 , #17MostDiscussedMovieof2005 , #12MostSharedMovieof2005
1832;1832;Charlie Bartlett;
1833;1833;Charlie Countryman;
1834;1834;Charlie Says;
1835;1835;Charlie St. Cloud;
1836;1836;Charlie Victor Romeo;
1837;1837;Charlie Wilson's War;#73MostDiscussedMovieof2007
1838;1838;Charlie: The Life and Art of Charles Chaplin;#33BestMovieof2004
1839;1839;Charlie's Angels;#28MostDiscussedMovieof2000 , #34MostSharedMovieof2000
1840;1840;Charlie's Angels;#46MostDiscussedMovieof2019
1841;1841;Charlie's Angels: Full Throttle;#80MostDiscussedMovieof2003 , #27MostSharedMovieof2003
1842;1842;Charlie's Country;
1843;1843;Charlotte Gray;
1844;1844;Charlotte Sometimes;#75BestMovieof2003
1845;1845;Charlotte's Web;#95MostSharedMovieof2006
1846;1846;Charm City Kings;
1847;1847;Chasing Coral;#23BestMovieof2017
1848;1848;Chasing Ice;#75BestMovieof2012
1849;1849;Chasing Liberty;
1850;1850;Chasing Madoff;
1851;1851;Chasing Mavericks;
1852;1852;Chasing Papi;
1853;1853;Chasing Trane: The John Coltrane Documentary;
1854;1854;Chats perchés;#40BestMovieof2006
1855;1855;Chavela;
1856;1856;Che;
1857;1857;Cheap Thrills;
1858;1858;Cheaper by the Dozen;#53MostDiscussedMovieof2003
1859;1859;Cheaper by the Dozen 2;#81MostDiscussedMovieof2005
1860;1860;Cheatin';
1861;1861;Cheerful Weather for the Wedding;
1862;1862;Chef;#56MostDiscussedMovieof2014 , #51MostSharedMovieof2014
1863;1863;Chef Flynn;
1864;1864;Chelsea on the Rocks;
1865;1865;Chelsea Walls;
1866;1866;Chemical Hearts;#78MostDiscussedMovieof2020
1867;1867;Cherish;
1868;1868;Chernobyl Diaries;#68MostDiscussedMovieof2012
1869;1869;Cherry;#78MostDiscussedMovieof2021
1870;1870;Cherry Blossoms;
1871;1871;Chevalier;
1872;1872;Chicago;#27BestMovieof2002 , #30MostDiscussedMovieof2002 , #33MostSharedMovieof2002
1873;1873;Chicago 10;#99BestMovieof2008
1874;1874;Chicken Little;#37MostDiscussedMovieof2005
1875;1875;Chicken Run;#5BestMovieof2000 , #15MostDiscussedMovieof2000 , #15MostSharedMovieof2000
1876;1876;Chicken with Plums;
1877;1877;Chico & Rita;#65BestMovieof2012
1878;1878;Child 44;
1879;1879;Child of God;
1880;1880;Children of Invention;
1881;1881;Children of Love;
1882;1882;Children of Men;#19BestMovieof2006 , #7MostDiscussedMovieof2006 , #21MostSharedMovieof2006
1883;1883;Children of Paradise (1945);#1BestMovieof2012
1884;1884;Children of the Sea;
1885;1885;Children Underground;#10BestMovieof2001
1886;1886;Child's Play;#57MostDiscussedMovieof2019 , #49MostSharedMovieof2019
1887;1887;Child's Pose;#79BestMovieof2014
1888;1888;Chimpanzee;
1889;1889;China Blue;#90BestMovieof2007 , #2MostSharedMovieof2007
1890;1890;China Heavyweight;#58BestMovieof2012
1891;1891;China: The Panda Adventure;
1892;1892;Chinese Portrait;#60BestMovieof2019
1893;1893;Chinese Puzzle;
1894;1894;CHIPS;#100MostSharedMovieof2017
1895;1895;Chi-Raq;#98MostSharedMovieof2015
1896;1896;Chisholm '72: Unbought & Unbossed;#83BestMovieof2004
1897;1897;Chloe;#62MostSharedMovieof2010
1898;1898;Chloe and Theo;
1899;1899;Chlorine;
1900;1900;Chocolat;#39MostDiscussedMovieof2000 , #58MostSharedMovieof2000
1901;1901;Choke;
1902;1902;Chop Shop;#18BestMovieof2008
1903;1903;Chop Suey;
1904;1904;Chopper;
1905;1905;Chris & Don. A Love Story;#31BestMovieof2008
1906;1906;Christine;
1907;1907;Christmas in the Clouds;
1908;1908;Christmas with the Kranks;#60MostDiscussedMovieof2004 , #82MostSharedMovieof2004
1909;1909;Christmas, Again;#79BestMovieof2015
1910;1910;Christopher Robin;#53MostDiscussedMovieof2018 , #95MostSharedMovieof2018
1911;1911;Chronic;
1912;1912;Chronicle;#26MostDiscussedMovieof2012 , #45MostSharedMovieof2012
1913;1913;Chronicles;
1914;1914;Chrystal;
1915;1915;Chuck;
1916;1916;Chuck & Buck;#40BestMovieof2000
1917;1917;Chuen jik sat sau;
1918;1918;Chunhyangdyun;#23BestMovieof2000
1919;1919;Churchill;
1920;1920;Chutney Popcorn;
1921;1921;Cielo;
1922;1922;Cinévardaphoto;#60BestMovieof2005
1923;1923;Cinderella;#44MostDiscussedMovieof2015 , #53MostSharedMovieof2015
1924;1924;Cinderella;#19MostDiscussedMovieof2021
1925;1925;Cinderella Man;#69MostDiscussedMovieof2005
1926;1926;Cinemania;
1927;1927;Circo;#54BestMovieof2011
1928;1928;Circuit;
1929;1929;Circumstance;
1930;1930;Circus of Books;
1931;1931;Cirkus Columbia;
1932;1932;Cirque du Freak: The Vampire's Assistant;#67MostSharedMovieof2009
1933;1933;Cirque du Soleil: Journey of Man;
1934;1934;Cirque du Soleil: Worlds Away;
1935;1935;Citadel;
1936;1936;Citizen Ashe;
1937;1937;Citizen Gangster;
1938;1938;Citizen Jane: Battle for the City;
1939;1939;Citizen K;
1940;1940;Citizen Koch;
1941;1941;Citizen Toxie: The Toxic Avenger IV;
1942;1942;Citizenfour;#14BestMovieof2014
1943;1943;City by the Sea;
1944;1944;City Hall;#13BestMovieof2020
1945;1945;City Island;
1946;1946;City of Ember;
1947;1947;City of Ghosts;
1948;1948;City of Ghosts;#27BestMovieof2017
1949;1949;City of God;#36BestMovieof2003 , #15MostDiscussedMovieof2003 , #13MostSharedMovieof2003
1950;1950;City of Gold;
1951;1951;City of Lies;
1952;1952;City of Life and Death;#17BestMovieof2011
1953;1953;City of Men;
1954;1954;City with No Mercy;
1955;1955;Civic Duty;
1956;1956;Civil Brand;
1957;1957;CJ7;#30MostSharedMovieof2008
1958;1958;Claire Dolan;
1959;1959;Claire in Motion;
1960;1960;Claire's Camera;#74BestMovieof2018
1961;1961;Clandestine Childhood;
1962;1962;Clara's Ghost;
1963;1963;Clash;#93BestMovieof2017
1964;1964;Clash of the Titans;#13MostDiscussedMovieof2010 , #38MostSharedMovieof2010
1965;1965;Class Action Park;
1966;1966;Clean;#68BestMovieof2005
1967;1967;Clemency;
1968;1968;Clementine;
1969;1969;Cleopatra's Second Husband;
1970;1970;Clerks II;#74MostDiscussedMovieof2006
1971;1971;Click;#41MostDiscussedMovieof2006 , #2MostSharedMovieof2006
1972;1972;Client 9: The Rise and Fall of Eliot Spitzer;
1973;1973;Cliff Walkers;
1974;1974;Clifford the Big Red Dog;
1975;1975;Clifford's Really Big Movie;
1976;1976;Climates;#92BestMovieof2006
1977;1977;Climax;#88MostDiscussedMovieof2019 , #23MostSharedMovieof2019
1978;1978;Clockstoppers;
1979;1979;Close;
1980;1980;Close to Home;
1981;1981;Close Your Eyes;
1982;1982;Closed Circuit;
1983;1983;Closed Curtain;#50BestMovieof2014
1984;1984;Closer;#32MostDiscussedMovieof2004 , #64MostSharedMovieof2004
1985;1985;Closer to God;
1986;1986;Closet Monster;#49BestMovieof2016
1987;1987;Cloud Atlas;#12MostDiscussedMovieof2012 , #13MostSharedMovieof2012
1988;1988;Clouds;
1989;1989;Clouds of Sils Maria;#84BestMovieof2015
1990;1990;Cloudy with a Chance of Meatballs;#52MostDiscussedMovieof2009 , #60MostSharedMovieof2009
1991;1991;Cloudy with a Chance of Meatballs 2;
1992;1992;Clover;
1993;1993;Cloverfield;#5MostDiscussedMovieof2008 , #12MostSharedMovieof2008
1994;1994;Club Dread;
1995;1995;C'mon C'mon;#63BestMovieof2021
1996;1996;Coach Carter;#38MostSharedMovieof2005
1997;1997;Coastlines;
1998;1998;Cocaine Cowboys;
1999;1999;Cockneys vs Zombies;
2000;2000;Coco;#64BestMovieof2017 , #20MostDiscussedMovieof2017 , #35MostSharedMovieof2017
2001;2001;Coco Before Chanel;
2002;2002;Coco Chanel & Igor Stravinsky;
2003;2003;Cocote;
2004;2004;CODA;#84MostDiscussedMovieof2021
2005;2005;Code 46;
2006;2006;Code Black;#83BestMovieof2014
2007;2007;Code Name: The Cleaner;
2008;2008;Code Unknown: Incomplete Tales of Several Journeys;#62BestMovieof2001
2009;2009;Coded Bias;
2010;2010;Coffee & Kareem;
2011;2011;Coffee and Cigarettes;
2012;2012;Coffee Date;
2013;2013;Coherence;
2014;2014;Cold Blood;
2015;2015;Cold Case Hammarskjöld;
2016;2016;Cold Comes the Night;
2017;2017;Cold Creek Manor;#100MostSharedMovieof2003
2018;2018;Cold in July;
2019;2019;Cold Mountain;#67BestMovieof2003 , #60MostDiscussedMovieof2003 , #94MostSharedMovieof2003
2020;2020;Cold Pursuit;#74MostDiscussedMovieof2019
2021;2021;Cold Souls;
2022;2022;Cold Turkey;
2023;2023;Cold War;#12BestMovieof2018
2024;2024;Cold Weather;
2025;2025;Coldwater;
2026;2026;Colette;
2027;2027;Collaborator;
2028;2028;Collapse;
2029;2029;Collateral;#40MostDiscussedMovieof2004 , #47MostSharedMovieof2004
2030;2030;Collateral Beauty;#67MostSharedMovieof2016
2031;2031;Collateral Damage;
2032;2032;Collateral Damages;
2033;2033;Collective;#2BestMovieof2020
2034;2034;College;
2035;2035;College Road Trip;#95MostSharedMovieof2008
2036;2036;Collide;
2037;2037;Colliding Dreams;#69BestMovieof2016
2038;2038;Colombiana;#49MostSharedMovieof2011
2039;2039;Colonia;
2040;2040;Color Me Kubrick;
2041;2041;Color Out of Space;#50MostDiscussedMovieof2020
2042;2042;Colossal;#90MostDiscussedMovieof2017 , #90MostSharedMovieof2017
2043;2043;Columbus;#10BestMovieof2017
2044;2044;Combat Obscura;
2045;2045;Come and Find Me;
2046;2046;Come As You Are;
2047;2047;Come Away;
2048;2048;Come Early Morning;
2049;2049;Come from Away;#51BestMovieof2021
2050;2050;Come Out and Play;
2051;2051;Come Play;
2052;2052;Come Sunday;
2053;2053;Come to Daddy;
2054;2054;Come True;
2055;2055;Come Undone;
2056;2056;Come What May;
2057;2057;Comedian;
2058;2058;Comedy of Power;
2059;2059;Comet;
2060;2060;Comic-Con Episode IV: A Fan's Hope;
2061;2061;Coming 2 America;#38MostDiscussedMovieof2021
2062;2062;Coming Home;#51BestMovieof2015
2063;2063;Coming Home Again;
2064;2064;Coming Soon;
2065;2065;Coming Through The Rye;
2066;2066;Command and Control;#82BestMovieof2016
2067;2067;Committed;
2068;2068;Commune;#72BestMovieof2006
2069;2069;Company Man;
2070;2070;Compartment No. 6;#62BestMovieof2021
2071;2071;Complete Unknown;
2072;2072;Compliance;
2073;2073;Computer Chess;
2074;2074;Conan O'Brien Can't Stop;
2075;2075;Conan the Barbarian;#68MostDiscussedMovieof2011
2076;2076;Concerning Violence;#56BestMovieof2014
2077;2077;Concert for George;#24BestMovieof2003
2078;2078;Concrete Cowboy;
2079;2079;Concussion;
2080;2080;Concussion;#91MostDiscussedMovieof2015 , #72MostSharedMovieof2015
2081;2081;Condo Painting;
2082;2082;Confessions of a Burning Man;
2083;2083;Confessions of a Dangerous Mind;
2084;2084;Confessions of a Shopaholic;
2085;2085;Confessions of a Teenage Drama Queen;
2086;2086;Confetti;
2087;2087;Confidence;
2088;2088;Confusion of Genders;
2089;2089;Connected: An Autoblogography About Love, Death & Technology;
2090;2090;Connie and Carla;
2091;2091;Conspiracy of Silence;
2092;2092;Constantine;#55MostDiscussedMovieof2005 , #26MostSharedMovieof2005
2093;2093;Constellation;
2094;2094;Consuming Spirits;#35BestMovieof2012
2095;2095;Contagion;#23MostDiscussedMovieof2011
2096;2096;Contemporary Color;#89BestMovieof2017
2097;2097;Contraband;#100MostDiscussedMovieof2012
2098;2098;Contracted: Phase II;
2099;2099;Control;#42BestMovieof2007
2100;2100;Control;#97BestMovieof2005
2101;2101;Control Room;#40BestMovieof2004 , #83MostDiscussedMovieof2004
2102;2102;Conversations with God;
2103;2103;Conversations with Other Women;
2104;2104;Conviction;
2105;2105;Cook County;
2106;2106;Cool and Crazy;#71BestMovieof2001
2107;2107;Cool It;
2108;2108;Cooties;
2109;2109;Cop Car;
2110;2110;Cop Out;#92MostDiscussedMovieof2010 , #93MostSharedMovieof2010
2111;2111;Copperhead;
2112;2112;Copshop;
2113;2113;Copying Beethoven;#98MostSharedMovieof2006
2114;2114;Coraline;#45BestMovieof2009 , #16MostDiscussedMovieof2009 , #10MostSharedMovieof2009
2115;2115;Coriolanus;#45BestMovieof2011
2116;2116;Corky Romano;#98MostDiscussedMovieof2001
2117;2117;Corpo Celeste;
2118;2118;Corporate Animals;
2119;2119;Corpse Bride;#14BestMovieof2005 , #20MostDiscussedMovieof2005 , #95MostSharedMovieof2005
2120;2120;Corpus Christi;#92BestMovieof2020
2121;2121;Così ridevano;
2122;2122;Cosmopolis;
2123;2123;Cosmos;
2124;2124;Cost of a Soul;
2125;2125;Cote d'Azur;
2126;2126;Cotton Mary;
2127;2127;Countdown;
2128;2128;Countdown to Zero;
2129;2129;Counting;#78BestMovieof2015
2130;2130;Country Strong;
2131;2131;Coup 53;#57BestMovieof2020
2132;2132;Couples Retreat;#86MostDiscussedMovieof2009
2133;2133;Courageous;
2134;2134;Court;#42BestMovieof2015
2135;2135;Cousin Jules;#43BestMovieof2013
2136;2136;Cowards Bend the Knee or The Blue Hands;#29BestMovieof2004
2137;2137;Cowboy Bebop the Movie: Knockin' on Heaven's Door;#87MostDiscussedMovieof2003 , #81MostSharedMovieof2003
2138;2138;Cowboy del Amor;
2139;2139;Cowboys;
2140;2140;Cowboys & Aliens;#29MostDiscussedMovieof2011 , #87MostSharedMovieof2011
2141;2141;Cowboys & Angels;
2142;2142;Coyote Ugly;#84MostDiscussedMovieof2000 , #25MostSharedMovieof2000
2143;2143;CQ;
2144;2144;Cracks;
2145;2145;Cradle 2 the Grave;#70MostDiscussedMovieof2003
2146;2146;Crank;#69MostDiscussedMovieof2006 , #83MostSharedMovieof2006
2147;2147;Crank: High Voltage;#78MostDiscussedMovieof2009
2148;2148;Crash;#9MostDiscussedMovieof2005 , #15MostSharedMovieof2005
2149;2149;Crawl;#64MostDiscussedMovieof2019 , #75MostSharedMovieof2019
2150;2150;Crazy as Hell;
2151;2151;Crazy Eyes;
2152;2152;Crazy Heart;#20BestMovieof2009 , #84MostDiscussedMovieof2009
2153;2153;Crazy Horse;
2154;2154;Crazy Love;
2155;2155;Crazy on the Outside;
2156;2156;Crazy Rich Asians;#37MostDiscussedMovieof2018 , #44MostSharedMovieof2018
2157;2157;Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche;
2158;2158;Crazy, Not Insane;#82BestMovieof2020
2159;2159;Crazy, Stupid, Love;#55MostDiscussedMovieof2011 , #56MostSharedMovieof2011
2160;2160;Crazy/Beautiful;
2161;2161;Created Equal: Clarence Thomas in His Own Words;
2162;2162;Creation;
2163;2163;Creative Control;
2164;2164;Creature;
2165;2165;Creed;#43BestMovieof2015 , #26MostDiscussedMovieof2015 , #18MostSharedMovieof2015
2166;2166;Creed II;#62MostDiscussedMovieof2018
2167;2167;Creem: America's Only Rock 'n' Roll Magazine;
2168;2168;Creepy;#100BestMovieof2016
2169;2169;Cremaster 3;#60MostDiscussedMovieof2002
2170;2170;Crime + Punishment;#18BestMovieof2018
2171;2171;Crime After Crime;#97BestMovieof2011
2172;2172;Crime and Punishment in Suburbia;
2173;2173;Criminal;
2174;2174;Criminal;#93MostDiscussedMovieof2016
2175;2175;Criminal Activities;
2176;2176;Crimson Gold;#32BestMovieof2003
2177;2177;Crimson Peak;#37MostDiscussedMovieof2015 , #33MostSharedMovieof2015
2178;2178;Crip Camp: A Disability Revolution;#23BestMovieof2020
2179;2179;Crisis;
2180;2180;Critical Thinking;
2181;2181;Crock of Gold: A Few Rounds with Shane MacGowan;#89BestMovieof2020
2182;2182;Crocodile Dundee in Los Angeles;
2183;2183;Crooked Arrows;
2184;2184;Crooked House;
2185;2185;Crop Circles: Quest for Truth;
2186;2186;Cropsey;#81BestMovieof2010
2187;2187;Crosscurrent;
2188;2188;Crossing Over;
2189;2189;Crossing the Bridge: The Sound of Istanbul;#82BestMovieof2006
2190;2190;Crossing the Line;
2191;2191;Crossover;
2192;2192;Crossroads;#89MostDiscussedMovieof2002
2193;2193;Crouching Tiger, Hidden Dragon;#1BestMovieof2000 , #9MostDiscussedMovieof2000 , #14MostSharedMovieof2000
2194;2194;Crouching Tiger, Hidden Dragon: Sword of Destiny;
2195;2195;Croupier;#49BestMovieof2000
2196;2196;Crown Heights;
2197;2197;Crown Vic;
2198;2198;Crude;#71BestMovieof2009
2199;2199;Cruella;#20MostDiscussedMovieof2021
2200;2200;Crush;
2201;2201;Cry Macho;#92MostDiscussedMovieof2021
2202;2202;Cry_Wolf;
2203;2203;Cryptozoo;
2204;2204;Crystal Fairy & The Magical Cactus;
2205;2205;CSNY/Déjà Vu;
2206;2206;Cuba feliz;
2207;2207;Cuba: Island of Music;
2208;2208;Cuban Fury;
2209;2209;Cuban Rafters;#66BestMovieof2003
2210;2210;Cunningham;#41BestMovieof2019
2211;2211;Cupcakes;
2212;2212;Cure;#93BestMovieof2001 , #96MostSharedMovieof2001
2213;2213;Curious George;
2214;2214;Curse of the Golden Flower;#97MostDiscussedMovieof2006 , #94MostSharedMovieof2006
2215;2215;Cursed;
2216;2216;Custody;#47BestMovieof2018
2217;2217;Cut Bank;
2218;2218;Cut Sleeve Boys;
2219;2219;Cut Throat City;
2220;2220;Cutie and the Boxer;#29BestMovieof2013
2221;2221;Cuties;#8MostDiscussedMovieof2020
2222;2222;CyberWorld;
2223;2223;Cymbeline;
2224;2224;Cyrano;
2225;2225;Cyrano, My Love;
2226;2226;Cyrus;#79BestMovieof2010
2227;2227;Czech Dream;#99BestMovieof2007
2228;2228;D.E.B.S.;
2229;2229;Da 5 Bloods;#47BestMovieof2020 , #21MostDiscussedMovieof2020
2230;2230;Da Sweet Blood of Jesus;
2231;2231;Daddy Day Camp;
2232;2232;Daddy Day Care;#100MostDiscussedMovieof2003
2233;2233;Daddy Longlegs;#73BestMovieof2010
2234;2234;Daddy's Home;#57MostDiscussedMovieof2015 , #24MostSharedMovieof2015
2235;2235;Daddy's Home 2;#99MostDiscussedMovieof2017
2236;2236;Daddy's Little Girls;#82MostSharedMovieof2007
2237;2237;Dad's Army;
2238;2238;Dahmer;
2239;2239;Dai si gin;
2240;2240;Dallas 362;
2241;2241;Dallas Buyers Club;#55BestMovieof2013 , #54MostDiscussedMovieof2013 , #75MostSharedMovieof2013
2242;2242;Daltry Calhoun;
2243;2243;Damascus Cover;
2244;2244;Damsel;
2245;2245;Damsels in Distress;
2246;2246;Dan in Real Life;#52MostDiscussedMovieof2007
2247;2247;Dance Flick;
2248;2248;Dancer;
2249;2249;Dancer in the Dark;#23MostDiscussedMovieof2000 , #64MostSharedMovieof2000
2250;2250;Dancing Across Borders;
2251;2251;Dancing at the Blue Iguana;#93MostSharedMovieof2001
2252;2252;Dancing in Jaffa;
2253;2253;Dandelion;
2254;2254;Dangerous Liaisons (2012);
2255;2255;Dangerous Lies;
2256;2256;Daniel Isn't Real;
2257;2257;Danny Collins;
